Step,BulletID,Team,X,Y,Heading
434,127,1,180.0,792.8,168.6
435,125,1,124.3,614.0,213.8
435,128,1,217.9,320.1,217.9
436,125,1,115.9,626.4,213.8
436,128,1,208.7,331.9,217.9
436,129,0,695.6,219.8,86.0
437,125,1,107.6,638.9,213.8
437,128,1,199.5,343.8,217.9
437,129,0,710.6,218.8,86.0
438,125,1,99.2,651.4,213.8
438,128,1,190.3,355.6,217.9
438,129,0,725.6,217.7,86.0
439,125,1,90.9,663.8,213.8
439,128,1,181.0,367.4,217.9
439,129,0,740.5,216.7,86.0
440,125,1,82.5,676.3,213.8
440,128,1,171.8,379.3,217.9
440,129,0,755.5,215.6,86.0
441,125,1,74.2,688.7,213.8
441,128,1,162.6,391.1,217.9
441,129,0,770.5,214.6,86.0
442,125,1,65.8,701.2,213.8
442,128,1,153.4,402.9,217.9
442,129,0,785.4,213.5,86.0
443,128,1,144.2,414.8,217.9
444,128,1,135.0,426.6,217.9
445,128,1,125.7,438.4,217.9
446,128,1,116.5,450.3,217.9
447,128,1,107.3,462.1,217.9
448,128,1,98.1,473.9,217.9
449,128,1,88.9,485.8,217.9
450,128,1,79.6,497.6,217.9
451,128,1,70.4,509.4,217.9
451,130,1,170.7,220.8,216.1
452,128,1,61.2,521.3,217.9
452,130,1,161.9,233.0,216.1
452,131,0,726.7,321.3,62.0
453,128,1,52.0,533.1,217.9
453,130,1,153.1,245.1,216.1
453,131,0,740.0,314.3,62.0
454,128,1,42.8,544.9,217.9
454,130,1,144.2,257.2,216.1
454,131,0,753.2,307.2,62.0
455,128,1,33.6,556.8,217.9
455,130,1,135.4,269.3,216.1
455,131,0,766.5,300.2,62.0
456,128,1,24.3,568.6,217.9
456,130,1,126.5,281.4,216.1
456,131,0,779.7,293.1,62.0
457,128,1,15.1,580.4,217.9
457,130,1,117.7,293.5,216.1
457,131,0,792.9,286.1,62.0
458,128,1,5.9,592.3,217.9
458,130,1,108.8,305.6,216.1
458,132,1,102.7,695.9,247.7
459,130,1,100.0,317.8,216.1
459,132,1,88.8,701.6,247.7
460,130,1,91.1,329.9,216.1
460,132,1,75.0,707.3,247.7
461,130,1,82.3,342.0,216.1
461,132,1,61.1,713.0,247.7
461,133,1,632.7,366.7,96.6
462,130,1,73.5,354.1,216.1
462,132,1,47.2,718.7,247.7
462,133,1,647.6,368.4,96.6
463,130,1,64.6,366.2,216.1
463,132,1,33.3,724.3,247.7
463,133,1,662.5,370.1,96.6
464,130,1,55.8,378.3,216.1
464,132,1,19.4,730.0,247.7
464,133,1,677.4,371.8,96.6
465,130,1,46.9,390.5,216.1
465,132,1,5.6,735.7,247.7
465,133,1,692.3,373.6,96.6
466,130,1,38.1,402.6,216.1
466,133,1,707.2,375.3,96.6
467,130,1,29.2,414.7,216.1
467,133,1,722.1,377.0,96.6
468,130,1,20.4,426.8,216.1
468,133,1,737.0,378.7,96.6
468,134,0,698.2,426.3,38.0
469,130,1,11.5,438.9,216.1
469,133,1,751.9,380.5,96.6
469,134,0,707.4,414.5,38.0
470,130,1,2.7,451.0,216.1
470,133,1,766.8,382.2,96.6
470,134,0,716.7,402.7,38.0
471,133,1,781.7,383.9,96.6
471,134,0,725.9,390.9,38.0
472,133,1,796.6,385.6,96.6
472,134,0,735.1,379.0,38.0
473,134,0,744.4,367.2,38.0
474,134,0,753.6,355.4,38.0
474,135,1,112.6,96.5,152.0
475,134,0,762.8,343.6,38.0
475,135,1,119.7,109.7,152.0
476,134,0,772.1,331.8,38.0
476,135,1,126.7,123.0,152.0
477,134,0,781.3,319.9,38.0
477,135,1,133.8,136.2,152.0
478,134,0,790.5,308.1,38.0
478,135,1,140.8,149.4,152.0
479,134,0,799.8,296.3,38.0
479,135,1,147.9,162.7,152.0
480,135,1,154.9,175.9,152.0
481,135,1,162.0,189.2,152.0
481,136,1,257.9,585.7,65.2
482,135,1,169.0,202.4,152.0
482,136,1,271.5,579.4,65.2
483,135,1,176.1,215.6,152.0
483,136,1,285.2,573.1,65.2
484,135,1,183.1,228.9,152.0
484,136,1,298.8,566.8,65.2
485,135,1,190.2,242.1,152.0
485,136,1,312.4,560.5,65.2
485,137,0,609.3,512.8,10.0
486,135,1,197.3,255.4,152.0
486,136,1,326.0,554.2,65.2
486,137,0,611.9,498.1,10.0
487,135,1,204.3,268.6,152.0
487,136,1,339.6,547.9,65.2
487,137,0,614.5,483.3,10.0
488,135,1,211.4,281.8,152.0
488,136,1,353.2,541.6,65.2
488,137,0,617.1,468.5,10.0
489,135,1,218.4,295.1,152.0
489,136,1,366.8,535.3,65.2
489,137,0,619.7,453.7,10.0
489,138,1,712.8,346.9,193.9
490,135,1,225.5,308.3,152.0
490,136,1,380.4,529.0,65.2
490,137,0,622.3,439.0,10.0
490,138,1,709.2,361.4,193.9
490,139,1,134.5,136.0,157.4
491,135,1,232.5,321.5,152.0
491,136,1,394.1,522.7,65.2
491,137,0,624.9,424.2,10.0
491,138,1,705.6,376.0,193.9
491,139,1,140.3,149.8,157.4
492,135,1,239.6,334.8,152.0
492,136,1,407.7,516.4,65.2
492,137,0,627.5,409.4,10.0
492,138,1,702.0,390.6,193.9
492,139,1,146.1,163.7,157.4
493,135,1,246.6,348.0,152.0
493,136,1,421.3,510.1,65.2
493,137,0,630.1,394.7,10.0
493,138,1,698.4,405.1,193.9
493,139,1,151.8,177.5,157.4
494,135,1,253.7,361.3,152.0
494,136,1,434.9,503.8,65.2
494,137,0,632.7,379.9,10.0
494,138,1,694.8,419.7,193.9
494,139,1,157.6,191.4,157.4
495,135,1,260.7,374.5,152.0
495,136,1,448.5,497.5,65.2
495,137,0,635.3,365.1,10.0
495,138,1,691.2,434.2,193.9
495,139,1,163.3,205.2,157.4
496,135,1,267.8,387.7,152.0
496,136,1,462.1,491.2,65.2
496,137,0,637.9,350.3,10.0
496,138,1,687.6,448.8,193.9
496,139,1,169.1,219.1,157.4
497,135,1,274.8,401.0,152.0
497,136,1,475.7,484.9,65.2
497,137,0,640.5,335.6,10.0
497,138,1,683.9,463.3,193.9
497,139,1,174.8,232.9,157.4
497,140,1,340.6,523.4,68.2
498,135,1,281.9,414.2,152.0
498,136,1,489.3,478.6,65.2
498,137,0,643.1,320.8,10.0
498,138,1,680.3,477.9,193.9
498,139,1,180.6,246.8,157.4
498,140,1,354.6,517.8,68.2
499,135,1,288.9,427.5,152.0
499,136,1,503.0,472.3,65.2
499,137,0,645.8,306.0,10.0
499,138,1,676.7,492.5,193.9
499,139,1,186.4,260.6,157.4
499,140,1,368.5,512.2,68.2
500,135,1,296.0,440.7,152.0
500,136,1,516.6,466.0,65.2
500,137,0,648.4,291.3,10.0
500,138,1,673.1,507.0,193.9
500,139,1,192.1,274.5,157.4
500,140,1,382.4,506.7,68.2
501,135,1,303.0,453.9,152.0
501,136,1,530.2,459.7,65.2
501,137,0,651.0,276.5,10.0
501,138,1,669.5,521.6,193.9
501,139,1,197.9,288.3,157.4
501,140,1,396.4,501.1,68.2
501,141,0,493.0,549.8,346.0
502,135,1,310.1,467.2,152.0
502,136,1,543.8,453.4,65.2
502,137,0,653.6,261.7,10.0
502,138,1,665.9,536.1,193.9
502,139,1,203.6,302.2,157.4
502,140,1,410.3,495.5,68.2
502,141,0,489.4,535.2,346.0
503,135,1,317.1,480.4,152.0
503,136,1,557.4,447.1,65.2
503,137,0,656.2,246.9,10.0
503,138,1,662.3,550.7,193.9
503,139,1,209.4,316.0,157.4
503,140,1,424.2,490.0,68.2
503,141,0,485.8,520.7,346.0
504,135,1,324.2,493.7,152.0
504,136,1,571.0,440.8,65.2
504,137,0,658.8,232.2,10.0
504,138,1,658.7,565.3,193.9
504,139,1,215.1,329.9,157.4
504,140,1,438.1,484.4,68.2
504,141,0,482.1,506.1,346.0
505,135,1,331.2,506.9,152.0
505,136,1,584.6,434.5,65.2
505,137,0,661.4,217.4,10.0
505,138,1,655.1,579.8,193.9
505,139,1,220.9,343.7,157.4
505,140,1,452.1,478.8,68.2
505,141,0,478.5,491.6,346.0
506,135,1,338.3,520.1,152.0
506,136,1,598.2,428.2,65.2
506,137,0,664.0,202.6,10.0
506,138,1,651.5,594.4,193.9
506,139,1,226.7,357.6,157.4
506,140,1,466.0,473.2,68.2
506,141,0,474.9,477.0,346.0
506,142,1,190.5,229.0,159.6
507,135,1,345.3,533.4,152.0
507,136,1,611.8,421.9,65.2
507,137,0,666.6,187.8,10.0
507,138,1,647.8,608.9,193.9
507,139,1,232.4,371.4,157.4
507,140,1,479.9,467.7,68.2
507,141,0,471.3,462.4,346.0
507,142,1,195.7,243.1,159.6
508,135,1,352.4,546.6,152.0
508,136,1,625.5,415.6,65.2
508,137,0,669.2,173.1,10.0
508,138,1,644.2,623.5,193.9
508,139,1,238.2,385.3,157.4
508,140,1,493.8,462.1,68.2
508,141,0,467.6,447.9,346.0
508,142,1,200.9,257.1,159.6
509,135,1,359.4,559.9,152.0
509,136,1,639.1,409.3,65.2
509,137,0,671.8,158.3,10.0
509,138,1,640.6,638.1,193.9
509,139,1,243.9,399.1,157.4
509,140,1,507.8,456.5,68.2
509,141,0,464.0,433.3,346.0
509,142,1,206.2,271.2,159.6
510,135,1,366.5,573.1,152.0
510,136,1,652.7,403.0,65.2
510,137,0,674.4,143.5,10.0
510,138,1,637.0,652.6,193.9
510,139,1,249.7,413.0,157.4
510,140,1,521.7,451.0,68.2
510,141,0,460.4,418.8,346.0
510,142,1,211.4,285.3,159.6
511,135,1,373.5,586.3,152.0
511,136,1,666.3,396.7,65.2
511,137,0,677.0,128.8,10.0
511,138,1,633.4,667.2,193.9
511,139,1,255.4,426.8,157.4
511,140,1,535.6,445.4,68.2
511,141,0,456.7,404.2,346.0
511,142,1,216.6,299.3,159.6
512,135,1,380.6,599.6,152.0
512,136,1,679.9,390.4,65.2
512,137,0,679.6,114.0,10.0
512,138,1,629.8,681.7,193.9
512,139,1,261.2,440.7,157.4
512,140,1,549.5,439.8,68.2
512,141,0,453.1,389.7,346.0
512,142,1,221.9,313.4,159.6
513,135,1,387.6,612.8,152.0
513,136,1,693.5,384.1,65.2
513,137,0,682.2,99.2,10.0
513,138,1,626.2,696.3,193.9
513,139,1,267.0,454.6,157.4
513,140,1,563.5,434.2,68.2
513,141,0,449.5,375.1,346.0
513,142,1,227.1,327.4,159.6
514,135,1,394.7,626.1,152.0
514,136,1,707.1,377.8,65.2
514,137,0,684.8,84.4,10.0
514,138,1,622.6,710.9,193.9
514,139,1,272.7,468.4,157.4
514,140,1,577.4,428.7,68.2
514,141,0,445.9,360.6,346.0
514,142,1,232.3,341.5,159.6
515,135,1,401.7,639.3,152.0
515,136,1,720.7,371.5,65.2
515,137,0,687.4,69.7,10.0
515,138,1,619.0,725.4,193.9
515,139,1,278.5,482.3,157.4
515,140,1,591.3,423.1,68.2
515,141,0,442.2,346.0,346.0
515,142,1,237.5,355.6,159.6
516,135,1,408.8,652.5,152.0
516,136,1,734.4,365.2,65.2
516,137,0,690.0,54.9,10.0
516,138,1,615.4,740.0,193.9
516,139,1,284.2,496.1,157.4
516,140,1,605.3,417.5,68.2
516,141,0,438.6,331.5,346.0
516,142,1,242.8,369.6,159.6
517,135,1,415.8,665.8,152.0
517,136,1,748.0,358.9,65.2
517,137,0,692.6,40.1,10.0
517,138,1,611.8,754.5,193.9
517,139,1,290.0,510.0,157.4
517,140,1,619.2,411.9,68.2
517,141,0,435.0,316.9,346.0
517,142,1,248.0,383.7,159.6
517,143,0,372.6,534.2,318.0
518,135,1,422.9,679.0,152.0
518,136,1,761.6,352.6,65.2
518,137,0,695.2,25.4,10.0
518,138,1,608.1,769.1,193.9
518,139,1,295.8,523.8,157.4
518,140,1,633.1,406.4,68.2
518,141,0,431.3,302.3,346.0
518,142,1,253.2,397.7,159.6
518,143,0,362.6,523.1,318.0
519,135,1,429.9,692.3,152.0
519,136,1,775.2,346.3,65.2
519,137,0,697.8,10.6,10.0
519,138,1,604.5,783.7,193.9
519,139,1,301.5,537.7,157.4
519,140,1,647.0,400.8,68.2
519,141,0,427.7,287.8,346.0
519,142,1,258.5,411.8,159.6
519,143,0,352.6,511.9,318.0
520,135,1,437.0,705.5,152.0
520,136,1,788.8,340.0,65.2
520,138,1,600.9,798.2,193.9
520,139,1,307.3,551.5,157.4
520,140,1,661.0,395.2,68.2
520,141,0,424.1,273.2,346.0
520,142,1,263.7,425.8,159.6
520,143,0,342.5,500.8,318.0
521,135,1,444.0,718.7,152.0
521,139,1,313.0,565.4,157.4
521,140,1,674.9,389.7,68.2
521,141,0,420.5,258.7,346.0
521,142,1,268.9,439.9,159.6
521,143,0,332.5,489.6,318.0
522,135,1,451.1,732.0,152.0
522,139,1,318.8,579.2,157.4
522,140,1,688.8,384.1,68.2
522,141,0,416.8,244.1,346.0
522,142,1,274.1,454.0,159.6
522,143,0,322.5,478.5,318.0
522,144,1,238.5,326.7,180.3
523,135,1,458.1,745.2,152.0
523,139,1,324.5,593.1,157.4
523,140,1,702.7,378.5,68.2
523,141,0,413.2,229.6,346.0
523,142,1,279.4,468.0,159.6
523,143,0,312.4,467.3,318.0
523,144,1,238.4,341.7,180.3
524,135,1,465.2,758.5,152.0
524,139,1,330.3,606.9,157.4
524,140,1,716.7,372.9,68.2
524,141,0,409.6,215.0,346.0
524,142,1,284.6,482.1,159.6
524,143,0,302.4,456.2,318.0
524,144,1,238.3,356.7,180.3
525,135,1,472.2,771.7,152.0
525,139,1,336.1,620.8,157.4
525,140,1,730.6,367.4,68.2
525,141,0,405.9,200.5,346.0
525,142,1,289.8,496.1,159.6
525,143,0,292.4,445.0,318.0
525,144,1,238.2,371.7,180.3
526,135,1,479.3,784.9,152.0
526,139,1,341.8,634.6,157.4
526,140,1,744.5,361.8,68.2
526,141,0,402.3,185.9,346.0
526,142,1,295.1,510.2,159.6
526,143,0,282.3,433.9,318.0
526,144,1,238.1,386.7,180.3
527,135,1,486.3,798.2,152.0
527,139,1,347.6,648.5,157.4
527,140,1,758.4,356.2,68.2
527,141,0,398.7,171.4,346.0
527,142,1,300.3,524.3,159.6
527,143,0,272.3,422.7,318.0
527,144,1,238.0,401.7,180.3
528,139,1,353.3,662.3,157.4
528,140,1,772.4,350.7,68.2
528,141,0,395.1,156.8,346.0
528,142,1,305.5,538.3,159.6
528,143,0,262.2,411.6,318.0
528,144,1,237.9,416.7,180.3
529,139,1,359.1,676.2,157.4
529,140,1,786.3,345.1,68.2
529,141,0,391.4,142.2,346.0
529,142,1,310.8,552.4,159.6
529,143,0,252.2,400.4,318.0
529,144,1,237.8,431.7,180.3
530,139,1,364.8,690.0,157.4
530,141,0,387.8,127.7,346.0
530,142,1,316.0,566.4,159.6
530,143,0,242.2,389.3,318.0
530,144,1,237.7,446.7,180.3
530,145,1,483.5,405.6,262.3
531,139,1,370.6,703.9,157.4
531,141,0,384.2,113.1,346.0
531,142,1,321.2,580.5,159.6
531,143,0,232.1,378.1,318.0
531,144,1,237.7,461.7,180.3
532,139,1,376.4,717.7,157.4
532,141,0,380.5,98.6,346.0
532,142,1,326.4,594.6,159.6
532,143,0,222.1,367.0,318.0
532,144,1,237.6,476.7,180.3
533,139,1,382.1,731.6,157.4
533,141,0,376.9,84.0,346.0
533,142,1,331.7,608.6,159.6
533,143,0,212.1,355.9,318.0
533,144,1,237.5,491.7,180.3
533,146,0,278.2,470.7,294.0
533,147,1,475.9,413.9,266.8
534,139,1,387.9,745.4,157.4
534,141,0,373.3,69.5,346.0
534,142,1,336.9,622.7,159.6
534,143,0,202.0,344.7,318.0
534,144,1,237.4,506.7,180.3
534,146,0,264.5,464.6,294.0
534,147,1,461.0,414.8,266.8
535,139,1,393.6,759.3,157.4
535,141,0,369.7,54.9,346.0
535,142,1,342.1,636.7,159.6
535,143,0,192.0,333.6,318.0
535,144,1,237.3,521.7,180.3
535,146,0,250.8,458.5,294.0
535,147,1,446.0,415.6,266.8
536,139,1,399.4,773.1,157.4
536,141,0,366.0,40.4,346.0
536,142,1,347.4,650.8,159.6
536,143,0,181.9,322.4,318.0
536,144,1,237.2,536.7,180.3
536,146,0,237.1,452.4,294.0
536,147,1,431.0,416.5,266.8
537,139,1,405.1,787.0,157.4
537,141,0,362.4,25.8,346.0
537,142,1,352.6,664.9,159.6
537,143,0,171.9,311.3,318.0
537,144,1,237.1,551.7,180.3
537,146,0,223.4,446.3,294.0
537,147,1,416.0,417.3,266.8
538,141,0,358.8,11.3,346.0
538,142,1,357.8,678.9,159.6
538,143,0,161.9,300.1,318.0
538,144,1,237.0,566.7,180.3
538,146,0,209.7,440.2,294.0
538,147,1,401.0,418.2,266.8
538,148,1,277.8,425.8,200.5
539,142,1,363.0,693.0,159.6
539,143,0,151.8,289.0,318.0
539,144,1,237.0,581.7,180.3
539,146,0,196.0,434.1,294.0
539,147,1,386.1,419.0,266.8
540,142,1,368.3,707.0,159.6
540,143,0,141.8,277.8,318.0
540,144,1,236.9,596.7,180.3
540,146,0,182.3,428.0,294.0
540,147,1,371.1,419.9,266.8
541,142,1,373.5,721.1,159.6
541,143,0,131.8,266.7,318.0
541,144,1,236.8,611.7,180.3
541,146,0,168.6,421.9,294.0
541,147,1,356.1,420.7,266.8
542,142,1,378.7,735.1,159.6
542,143,0,121.7,255.5,318.0
542,144,1,236.7,626.6,180.3
542,146,0,154.9,415.8,294.0
542,147,1,341.1,421.6,266.8
543,142,1,384.0,749.2,159.6
543,143,0,111.7,244.4,318.0
543,144,1,236.6,641.6,180.3
543,146,0,141.2,409.7,294.0
543,147,1,326.2,422.4,266.8
544,142,1,389.2,763.3,159.6
544,143,0,101.7,233.2,318.0
544,144,1,236.5,656.6,180.3
544,146,0,127.5,403.6,294.0
544,147,1,311.2,423.3,266.8
545,142,1,394.4,777.3,159.6
545,143,0,91.6,222.1,318.0
545,144,1,236.4,671.6,180.3
545,146,0,113.8,397.5,294.0
545,147,1,296.2,424.1,266.8
546,142,1,399.7,791.4,159.6
546,143,0,81.6,210.9,318.0
546,144,1,236.3,686.6,180.3
546,146,0,100.1,391.4,294.0
546,147,1,281.2,425.0,266.8
547,143,0,71.5,199.8,318.0
547,144,1,236.2,701.6,180.3
547,146,0,86.3,385.3,294.0
547,147,1,266.3,425.8,266.8
547,149,1,406.2,420.0,304.2
548,143,0,61.5,188.6,318.0
548,144,1,236.2,716.6,180.3
548,146,0,72.6,379.2,294.0
548,147,1,251.3,426.7,266.8
548,149,1,393.8,411.6,304.2
549,143,0,51.5,177.5,318.0
549,144,1,236.1,731.6,180.3
549,146,0,58.9,373.1,294.0
549,147,1,236.3,427.5,266.8
549,149,1,381.4,403.2,304.2
549,150,0,232.3,373.4,270.0
549,151,1,554.9,355.0,290.9
550,143,0,41.4,166.3,318.0
550,144,1,236.0,746.6,180.3
550,146,0,45.2,367.0,294.0
550,147,1,221.3,428.4,266.8
550,149,1,369.0,394.8,304.2
550,150,0,217.3,373.4,270.0
550,151,1,540.8,349.7,290.9
551,143,0,31.4,155.2,318.0
551,144,1,235.9,761.6,180.3
551,146,0,31.5,360.9,294.0
551,147,1,206.4,429.2,266.8
551,149,1,356.5,386.4,304.2
551,150,0,202.3,373.4,270.0
551,151,1,526.8,344.3,290.9
552,143,0,21.4,144.1,318.0
552,144,1,235.8,776.6,180.3
552,146,0,17.8,354.8,294.0
552,147,1,191.4,430.1,266.8
552,149,1,344.1,377.9,304.2
552,150,0,187.3,373.4,270.0
552,151,1,512.8,339.0,290.9
553,143,0,11.3,132.9,318.0
553,144,1,235.7,791.6,180.3
553,146,0,4.1,348.7,294.0
553,147,1,176.4,430.9,266.8
553,149,1,331.7,369.5,304.2
553,150,0,172.3,373.4,270.0
553,151,1,498.8,333.7,290.9
554,143,0,1.3,121.8,318.0
554,147,1,161.4,431.8,266.8
554,149,1,319.3,361.1,304.2
554,150,0,157.3,373.4,270.0
554,151,1,484.8,328.3,290.9
555,147,1,146.5,432.6,266.8
555,149,1,306.9,352.7,304.2
555,150,0,142.3,373.4,270.0
555,151,1,470.8,323.0,290.9
556,147,1,131.5,433.5,266.8
556,149,1,294.5,344.2,304.2
556,150,0,127.3,373.4,270.0
556,151,1,456.7,317.6,290.9
557,147,1,116.5,434.3,266.8
557,149,1,282.1,335.8,304.2
557,150,0,112.3,373.4,270.0
557,151,1,442.7,312.3,290.9
558,147,1,101.5,435.2,266.8
558,149,1,269.7,327.4,304.2
558,150,0,97.3,373.4,270.0
558,151,1,428.7,306.9,290.9
559,147,1,86.6,436.0,266.8
559,150,0,82.3,373.4,270.0
559,151,1,414.7,301.6,290.9
560,147,1,71.6,436.9,266.8
560,150,0,67.3,373.4,270.0
560,151,1,400.7,296.3,290.9
561,147,1,56.6,437.7,266.8
561,150,0,52.3,373.4,270.0
561,151,1,386.7,290.9,290.9
562,147,1,41.6,438.6,266.8
562,150,0,37.3,373.4,270.0
562,151,1,372.6,285.6,290.9
563,147,1,26.7,439.4,266.8
563,150,0,22.3,373.4,270.0
563,151,1,358.6,280.2,290.9
563,152,1,326.3,444.5,352.8
564,147,1,11.7,440.3,266.8
564,150,0,7.3,373.4,270.0
564,151,1,344.6,274.9,290.9
564,152,1,324.4,429.6,352.8
565,151,1,330.6,269.6,290.9
565,152,1,322.5,414.7,352.8
565,153,0,246.7,269.9,242.0
566,151,1,316.6,264.2,290.9
566,152,1,320.6,399.9,352.8
566,153,0,233.4,277.0,242.0
567,151,1,302.6,258.9,290.9
567,152,1,318.7,385.0,352.8
567,153,0,220.2,284.0,242.0
567,154,1,656.7,279.2,307.4
568,152,1,316.8,370.1,352.8
568,153,0,206.9,291.0,242.0
568,154,1,644.8,270.1,307.4
569,152,1,315.0,355.2,352.8
569,153,0,193.7,298.1,242.0
569,154,1,632.9,261.0,307.4
570,152,1,313.1,340.3,352.8
570,153,0,180.5,305.1,242.0
570,154,1,621.0,251.8,307.4
571,152,1,311.2,325.5,352.8
571,153,0,167.2,312.2,242.0
571,154,1,609.1,242.7,307.4
572,152,1,309.3,310.6,352.8
572,153,0,154.0,319.2,242.0
572,154,1,597.1,233.6,307.4
573,152,1,307.4,295.7,352.8
573,153,0,140.7,326.2,242.0
573,154,1,585.2,224.5,307.4
574,152,1,305.5,280.8,352.8
574,153,0,127.5,333.3,242.0
574,154,1,573.3,215.3,307.4
575,152,1,303.6,265.9,352.8
575,153,0,114.2,340.3,242.0
575,154,1,561.4,206.2,307.4
575,155,1,344.7,607.9,3.7
576,152,1,301.7,251.1,352.8
576,153,0,101.0,347.4,242.0
576,154,1,549.5,197.1,307.4
576,155,1,345.6,593.0,3.7
577,152,1,299.8,236.2,352.8
577,153,0,87.7,354.4,242.0
577,154,1,537.6,188.0,307.4
577,155,1,346.6,578.0,3.7
578,152,1,298.0,221.3,352.8
578,153,0,74.5,361.5,242.0
578,154,1,525.7,178.9,307.4
578,155,1,347.5,563.0,3.7
579,152,1,296.1,206.4,352.8
579,153,0,61.3,368.5,242.0
579,154,1,513.8,169.7,307.4
579,155,1,348.5,548.1,3.7
579,156,1,237.1,481.5,25.1
580,152,1,294.2,191.5,352.8
580,153,0,48.0,375.5,242.0
580,154,1,501.9,160.6,307.4
580,155,1,349.5,533.1,3.7
580,156,1,243.4,467.9,25.1
581,152,1,292.3,176.7,352.8
581,153,0,34.8,382.6,242.0
581,154,1,490.0,151.5,307.4
581,155,1,350.4,518.1,3.7
581,156,1,249.8,454.3,25.1
581,157,0,316.5,182.4,218.0
582,152,1,290.4,161.8,352.8
582,153,0,21.5,389.6,242.0
582,154,1,478.1,142.4,307.4
582,155,1,351.4,503.1,3.7
582,156,1,256.1,440.7,25.1
582,157,0,307.3,194.2,218.0
583,152,1,288.5,146.9,352.8
583,153,0,8.3,396.7,242.0
583,154,1,466.2,133.3,307.4
583,155,1,352.3,488.2,3.7
583,156,1,262.5,427.2,25.1
583,157,0,298.1,206.0,218.0
584,152,1,286.6,132.0,352.8
584,154,1,454.2,124.1,307.4
584,155,1,353.3,473.2,3.7
584,156,1,268.8,413.6,25.1
584,157,0,288.8,217.8,218.0
585,152,1,284.7,117.1,352.8
585,154,1,442.3,115.0,307.4
585,155,1,354.2,458.2,3.7
585,156,1,275.2,400.0,25.1
585,157,0,279.6,229.6,218.0
586,152,1,282.9,102.3,352.8
586,154,1,430.4,105.9,307.4
586,155,1,355.2,443.3,3.7
586,156,1,281.5,386.4,25.1
586,157,0,270.4,241.5,218.0
586,158,1,696.9,246.3,314.4
587,152,1,281.0,87.4,352.8
587,154,1,418.5,96.8,307.4
587,155,1,356.1,428.3,3.7
587,156,1,287.9,372.8,25.1
587,157,0,261.1,253.3,218.0
587,158,1,686.2,235.8,314.4
588,152,1,279.1,72.5,352.8
588,154,1,406.6,87.7,307.4
588,155,1,357.1,413.3,3.7
588,156,1,294.3,359.2,25.1
588,157,0,251.9,265.1,218.0
588,158,1,675.5,225.3,314.4
589,152,1,277.2,57.6,352.8
589,154,1,394.7,78.5,307.4
589,155,1,358.0,398.4,3.7
589,156,1,300.6,345.6,25.1
589,157,0,242.7,276.9,218.0
589,158,1,664.8,214.8,314.4
590,152,1,275.3,42.7,352.8
590,154,1,382.8,69.4,307.4
590,155,1,359.0,383.4,3.7
590,156,1,307.0,332.0,25.1
590,157,0,233.4,288.7,218.0
590,158,1,654.1,204.3,314.4
591,152,1,273.4,27.9,352.8
591,154,1,370.9,60.3,307.4
591,155,1,360.0,368.4,3.7
591,156,1,313.3,318.5,25.1
591,157,0,224.2,300.6,218.0
591,158,1,643.4,193.8,314.4
592,152,1,271.5,13.0,352.8
592,154,1,359.0,51.2,307.4
592,155,1,360.9,353.4,3.7
592,156,1,319.7,304.9,25.1
592,157,0,215.0,312.4,218.0
592,158,1,632.7,183.3,314.4
593,154,1,347.1,42.1,307.4
593,155,1,361.9,338.5,3.7
593,156,1,326.0,291.3,25.1
593,157,0,205.7,324.2,218.0
593,158,1,622.0,172.8,314.4
594,154,1,335.2,32.9,307.4
594,155,1,362.8,323.5,3.7
594,156,1,332.4,277.7,25.1
594,157,0,196.5,336.0,218.0
594,158,1,611.3,162.3,314.4
595,154,1,323.3,23.8,307.4
595,155,1,363.8,308.5,3.7
595,156,1,338.7,264.1,25.1
595,157,0,187.3,347.8,218.0
595,158,1,600.6,151.8,314.4
595,159,1,139.2,522.8,47.7
596,154,1,311.3,14.7,307.4
596,155,1,364.7,293.6,3.7
596,156,1,345.1,250.5,25.1
596,157,0,178.0,359.7,218.0
596,158,1,589.9,141.3,314.4
596,159,1,150.3,512.7,47.7
597,154,1,299.4,5.6,307.4
597,155,1,365.7,278.6,3.7
597,156,1,351.4,236.9,25.1
597,157,0,168.8,371.5,218.0
597,158,1,579.2,130.8,314.4
597,159,1,161.4,502.6,47.7
597,160,0,425.8,134.2,194.0
598,155,1,366.6,263.6,3.7
598,156,1,357.8,223.3,25.1
598,157,0,159.6,383.3,218.0
598,158,1,568.4,120.3,314.4
598,159,1,172.5,492.5,47.7
598,160,0,422.2,148.7,194.0
598,161,1,372.6,697.4,27.2
599,155,1,367.6,248.7,3.7
599,156,1,364.2,209.8,25.1
599,157,0,150.3,395.1,218.0
599,158,1,557.7,109.8,314.4
599,159,1,183.6,482.4,47.7
599,160,0,418.6,163.3,194.0
599,161,1,379.5,684.0,27.2
600,155,1,368.6,233.7,3.7
600,156,1,370.5,196.2,25.1
600,157,0,141.1,406.9,218.0
600,158,1,547.0,99.3,314.4
600,159,1,194.7,472.4,47.7
600,160,0,414.9,177.8,194.0
600,161,1,386.3,670.7,27.2
601,155,1,369.5,218.7,3.7
601,156,1,376.9,182.6,25.1
601,157,0,131.8,418.8,218.0
601,158,1,536.3,88.8,314.4
601,159,1,205.8,462.3,47.7
601,160,0,411.3,192.4,194.0
601,161,1,393.2,657.4,27.2
602,155,1,370.5,203.8,3.7
602,156,1,383.2,169.0,25.1
